CAGR
289.8951278888797
170.0053043065877
294.9260640361487
327.76233864365156
213.81770882432926
251.82220573012648
292.5642816900984
226.26253317387946
373.3223483891969
235.03024885829484
245.0020572658485
295.1421197571699
286.85353813556975
287.69580422450514
243.35718093635407
175.20386928983785
306.2979576118743
289.5887420850565
240.15901776066318
264.18091113467955
226.4688362451372
170.80825463916116
249.53295169313162
277.071820407047
193.36314709327578
225.1457095322982
196.31571194463203
248.3181028159799
275.5557036282722
234.54592042252415
213.51445203817053
390.1540527117316
252.1239413898992
224.02330512561997
236.03723595470552
170.12417289928604
250.5401889787014
190.59093881727526
203.67647248082608
279.1347318817282
235.6785481383874
241.80235653277146
316.0359159416064
338.6184328684646
248.37971885575195
292.5739548319516
205.00343251802406
269.06264978086153
162.82155196874507
349.7159811790071
329.8893262091906
283.72477894146596
214.1893606476457
265.4803852660436
218.09485623605417
290.3618946148036
248.47452940919234
243.34455045479393
282.6526850496182
248.9130787198294
277.8576571946462
236.3722331705655
273.8996273501794
297.64649829247503
210.75430741110318
294.0031032527036
269.0666165907383
175.00286000272055
166.99252042128455
303.2737531826414
215.1562315129795
251.21478372402945
323.46846222240026
279.03124339374995
254.61287123451947
148.85600161435968
289.0315984911602
209.5945528983399
264.3918923172635
268.5952964867943
326.61997076147793
262.72279492515224
322.1651159942531
207.07568772283022
197.76101156980474
256.00168910942307
202.4831746137496
299.91272219930283
268.1765401124828
215.1203488951683
197.604044120146
212.7224365629755
223.6338707040367
211.86032413612824
256.82152299292176
250.95083967873694
211.93336289396677
285.31867311334133
268.04864844250653
259.2483542008014
249.51042188524823
310.877655296471
266.9998584805656
299.764136344573
211.6808283513148
286.2794384506716
336.736091578053
192.1963281797725
253.0831557835737
229.33565887234377
212.869402268735
262.4894112144403
314.81926658459577
300.6701111508464
222.50119357831522
292.59468562968107
170.93640923493177
291.05188345057917
182.75886971620605
216.3459385182656
256.9074540262967
248.1360904723199
220.52631513379103
193.89572882615406
221.8745930655162
299.0499395535649
269.2717662718985
241.95459090380206
353.549775750996
275.063314575573
224.9186658006542
307.21606921653165
189.40229213630167
176.71261278024235
354.4023010029598
203.0871664516037
269.54592079248437
412.2890878596058
251.43990430122417
219.10040160582201
281.0450442334591
207.08462927686196
170.687034768978
227.72182846942616
189.3260115319984
258.28565520418937
331.66411116785844
213.11466873727576
234.34936982882658
271.8506873977051
242.08156173594517
254.61911670934697
219.41219485509973
359.2804097406882
296.6776408822902
266.06203022177897
291.5993427951439
224.45137138061818
283.2465220722278
302.58472448991716
234.2187189341868
163.92586560731564
185.8597513819883
321.93620122435067
182.5516381660717
189.63730209556383
206.95105077925
268.7941552551445
345.57559511668694
146.84416744400824
259.52055624873196
229.6036970906001
281.9736488323464
229.01379804903505
301.4543714217865
259.50634994621333
255.37243199516473
297.0733565144337
207.18970372555617
250.13492940356167
325.27747124839124
241.7988888997402
255.994886863158
254.24516262838054
291.28061115465846
259.01076972161275
307.7248564219046
237.6057732501447
218.4951570432172
359.1240522241678
235.81114859036182
235.64386826317906
338.495600300389
216.66044213788888
254.76671747844213
231.23747797379824
203.4931660004468
224.9981785323708
267.2138087162279
225.20408734559288
256.04279786205376
238.71910071740626
262.62437179247706
239.8302680493578
265.2865982908771
278.3700133063077
257.29059165329494
188.79038108231532
193.82075524251604
302.8298060469522
216.86907853988987
233.33473268015612
262.58911961426725
186.14166371744503
209.38009035041821
250.5974251537059
184.615951575795
269.1121790439956
335.4596462948747
253.2548701156862
228.75606261988364
200.39587542869538
182.20736862098997
315.534240101218
295.0414404471328
239.60841432390617
262.7359757487281
256.32867761951945
169.62116302604696
217.65206312051637
235.88265950240663
186.27436044322195
285.6527341360789
119.16707955365612
195.04074144957252
266.3217712993075
398.2291713178641
253.28866754632787
251.5495282527857
287.29884574249513
202.98373360210763
238.8134500175907
246.1052805085948
241.40715485722723
200.8467834088856
268.78831156389805
165.03573488544956
255.1182353279226
323.92998713270026
281.8764821269284
213.25803428320046
219.7342084028886
298.410837958174
279.79545458841454
242.47482429514662
239.05507785671688
293.8431881684742
271.06423967121464
322.3763125122094
221.8628871435548
225.8044531212887
247.53423620386368
223.64981567282723
239.96973005587753
220.9786367224629
217.09484862349925
225.1157619480286
186.57361177678985
246.42855864401062
287.70422938190177
195.62755366125012
259.18274227253806
283.5766583552806
156.40072699169875
302.4378242965665
313.0184096021253
293.59830113689617
333.4579625872447
353.9528675516392
318.96901141928254
180.47289050695966
275.8012125410219
249.79744466937456
206.29767358136962
253.72197805891813
251.98981679529217
234.894139401356
220.56943619348624
293.0117851945353
265.08346626606277
279.6627422774899
255.95556501637637
246.7702468391466
257.8399726365083
261.86520875702337
236.08871069777203
183.95768257544606
186.81846606399284
190.95897414803082
168.3397409283946
244.45626184730207
373.4968477224064
286.0398861788246
215.84630990216866
204.35301088545955
247.82349675730134
283.75510689621706
226.60560697130765
299.41410854602066
248.52794610717143
286.7242977266408
187.45967365330424
220.6338037227171
257.5702214592061
244.59885582115874
294.7707913196388
279.87488848308374
223.38179561480146
228.1981112966968
213.19991247880145
219.93985892644275
264.1685536684753
372.6757044083927
228.14595641789438
244.79459798333164
282.19306744526233
322.4423522006933
197.657180684971
134.4384665242872
230.10076472979307
249.78961412888285
256.4097177919496
194.51383174814484
229.74852010149743
288.7419932028731
295.3109732008389
220.0112341773488
253.38197411834966
263.170739525337
282.8033135843971
225.72155018459998
161.49563495802383
195.4417544563515
192.2674294693168
200.3610822090498
225.08100721306067
277.215586083034
177.9233063546179
369.7721042778183
336.76999936267134
270.58369920279233
347.49731080212325
162.54051486368186
199.2423508090217
158.48353847576817
179.33414475849852
241.76093814702386
307.23964994137145
221.0742447296325
200.87907945770357
224.1280282373944
255.19097668961166
195.11928478634474
248.32923810180688
219.9065929870408
232.1300015300955
237.8570698889536
215.94041079876664
206.93095350599827
238.67813992060266
165.32610481127983
251.81544071648983
229.99955598484343
239.20767859606818
276.9858253216703
220.2189485633132
233.46635353492618
247.83244061748556
210.39719288347015
239.27166310582825
162.4063511861952
184.65849823116415
196.2062807883779
374.2790770901285
249.34954311151958
221.7767917169219
193.60413320318676
241.1262256341773
234.64833580985487
213.65903798652414
296.9238628120723
254.6188230769908
209.9608168397602
200.9341286583517
237.6696870263197
322.608014889224
226.911693947424
286.3336013828601
264.26795661313906
173.81291245837792
303.2653848650565
213.31891082844368
249.57824252874136
220.87464808825752
236.34244535342313
238.9001612638254
195.06151357251463
234.30911382677476
241.9836413413425
203.52278645085292
224.8366470684404
205.1571660044707
213.15019430517634
308.2777605472482
282.066555631273
246.12903293520216
233.39807810617597
224.0137106689469
330.3567962587473
398.5437667461849
235.97410781925726
330.83717758582674
204.30926828763057
265.8496404559814
294.7178098426253
257.5920515479689
261.26708884915473
185.29207981519912
303.7665644583887
204.02612999548242
